date,week,rank,player_name,association,points
2022-06-14,24,47,Dina MESHREF,EGY,445
2022-06-14,24,48,Britt EERLAND,NED,400
2022-06-14,24,49,Mo ZHANG,CAN,399
2022-06-14,24,50,LEE Ho Ching,HKG,365
2022-06-21,25,1,CHEN Meng,CHN,5225
2022-06-21,25,2,SUN Yingsha,CHN,5000
2022-06-21,25,3,WANG Manyu,CHN,3500
2022-06-21,25,4,WANG Yidi,CHN,2920
2022-06-21,25,5,Mima ITO,JPN,2625
2022-06-21,25,6,Hina HAYATA,JPN,2570
2022-06-21,25,7,Ying HAN,GER,1515
2022-06-21,25,8,DOO Hoi Kem,HKG,1399
2022-06-21,25,9,Adriana DIAZ,PUR,1355
2022-06-21,25,10,Kasumi ISHIKAWA,JPN,1240
2022-06-21,25,11,JEON Jihee,KOR,1225
2022-06-21,25,12,Nina MITTELHAM,GER,1220
2022-06-21,25,13,Xiaoxin YANG,MON,1205
2022-06-21,25,14,Sofia POLCANOVA,AUT,1040
2022-06-21,25,15,Miyuu KIHARA,JPN,999
2022-06-21,25,16,FENG Tianwei,SGP,999
2022-06-21,25,17,Bruna TAKAHASHI,BRA,885
2022-06-21,25,18,Xiaona SHAN,GER,885
2022-06-21,25,19,LIU Weishan,CHN,813
2022-06-21,25,20,Hana MATELOVA,CZE,795
2022-06-21,25,21,FAN Siqi,CHN,765
2022-06-21,25,22,Suthasini SAWETTABUT,THA,755
2022-06-21,25,23,SHIN Yubin,KOR,754
2022-06-21,25,24,Jia Nan YUAN,FRA,754
2022-06-21,25,25,Petrissa SOLJA,GER,750
2022-06-21,25,26,Fu YU,POR,749
2022-06-21,25,27,Miu HIRANO,JPN,735
2022-06-21,25,28,CHENG I-Ching,TPE,725
2022-06-21,25,29,Bernadette SZOCS,ROU,705
2022-06-21,25,30,CHEN Szu-Yu,TPE,685
2022-06-21,25,31,CHEN Xingtong,CHN,660
2022-06-21,25,32,Elizabeta SAMARA,ROU,659
2022-06-21,25,33,KUAI Man,CHN,645
2022-06-21,25,34,SUH Hyowon,KOR,625
2022-06-21,25,35,Hana GODA,EGY,613
2022-06-21,25,36,Elizabet ABRAAMIAN,RUS,613
2022-06-21,25,37,Margaryta PESOTSKA,UKR,565
2022-06-21,25,38,Lily ZHANG,USA,560
2022-06-21,25,39,Xia Lian NI,LUX,553
2022-06-21,25,40,Barbora BALAZOVA,SVK,545
2022-06-21,25,41,Manika BATRA,IND,540
2022-06-21,25,42,Polina MIKHAILOVA,RUS,523
2022-06-21,25,43,Mariam ALHODABY,EGY,520
2022-06-21,25,44,Linda BERGSTROM,SWE,500
2022-06-21,25,45,Dina MESHREF,EGY,475
2022-06-21,25,46,Sabine WINTER,GER,467
2022-06-21,25,47,ZHANG Rui,CHN,454
2022-06-21,25,48,Miyu NAGASAKI,JPN,425
2022-06-21,25,49,Britt EERLAND,NED,400
2022-06-21,25,50,Mo ZHANG,CAN,399
2022-06-28,26,1,CHEN Meng,CHN,5225
2022-06-28,26,2,SUN Yingsha,CHN,5000
2022-06-28,26,3,WANG Manyu,CHN,3500
2022-06-28,26,4,WANG Yidi,CHN,2920
2022-06-28,26,5,Mima ITO,JPN,2625
2022-06-28,26,6,Hina HAYATA,JPN,2570
2022-06-28,26,7,Ying HAN,GER,1515
2022-06-28,26,8,DOO Hoi Kem,HKG,1399
2022-06-28,26,9,Adriana DIAZ,PUR,1355
2022-06-28,26,10,Kasumi ISHIKAWA,JPN,1240
2022-06-28,26,11,JEON Jihee,KOR,1225
2022-06-28,26,12,Nina MITTELHAM,GER,1220
2022-06-28,26,13,Xiaoxin YANG,MON,1205
2022-06-28,26,14,Sofia POLCANOVA,AUT,1040
2022-06-28,26,15,Miyuu KIHARA,JPN,999
2022-06-28,26,16,FENG Tianwei,SGP,999
2022-06-28,26,17,Miu HIRANO,JPN,885
2022-06-28,26,18,Bruna TAKAHASHI,BRA,885
2022-06-28,26,19,Xiaona SHAN,GER,885
2022-06-28,26,20,LIU Weishan,CHN,813
2022-06-28,26,21,Hana MATELOVA,CZE,798
2022-06-28,26,22,FAN Siqi,CHN,765
2022-06-28,26,23,Suthasini SAWETTABUT,THA,755
2022-06-28,26,24,SHIN Yubin,KOR,754
2022-06-28,26,25,Jia Nan YUAN,FRA,754
2022-06-28,26,26,Petrissa SOLJA,GER,750
2022-06-28,26,27,Fu YU,POR,749
2022-06-28,26,28,CHENG I-Ching,TPE,725
2022-06-28,26,29,Bernadette SZOCS,ROU,705
2022-06-28,26,30,KUAI Man,CHN,700
2022-06-28,26,31,CHEN Szu-Yu,TPE,685
2022-06-28,26,32,CHEN Xingtong,CHN,660
2022-06-28,26,33,Elizabeta SAMARA,ROU,659
2022-06-28,26,34,SUH Hyowon,KOR,625
2022-06-28,26,35,Hana GODA,EGY,613
2022-06-28,26,36,Elizabet ABRAAMIAN,RUS,613
2022-06-28,26,37,Margaryta PESOTSKA,UKR,565
2022-06-28,26,38,Lily ZHANG,USA,560
2022-06-28,26,39,Xia Lian NI,LUX,553
2022-06-28,26,40,Barbora BALAZOVA,SVK,545
2022-06-28,26,41,Manika BATRA,IND,540
2022-06-28,26,42,Polina MIKHAILOVA,RUS,523
2022-06-28,26,43,Mariam ALHODABY,EGY,520
2022-06-28,26,44,Linda BERGSTROM,SWE,500
2022-06-28,26,45,Dina MESHREF,EGY,475
2022-06-28,26,46,Sabine WINTER,GER,467
2022-06-28,26,47,ZHANG Rui,CHN,454
2022-06-28,26,48,Miyu NAGASAKI,JPN,425
2022-06-28,26,49,Britt EERLAND,NED,400
2022-06-28,26,50,Mo ZHANG,CAN,399
2022-07-05,27,1,CHEN Meng,CHN,5225
2022-07-05,27,2,SUN Yingsha,CHN,5000
2022-07-05,27,3,WANG Manyu,CHN,3500
2022-07-05,27,4,WANG Yidi,CHN,2920
2022-07-05,27,5,Mima ITO,JPN,2625
2022-07-05,27,6,Hina HAYATA,JPN,2570
2022-07-05,27,7,Ying HAN,GER,1515
2022-07-05,27,8,DOO Hoi Kem,HKG,1399
2022-07-05,27,9,Adriana DIAZ,PUR,1355
2022-07-05,27,10,Xiaoxin YANG,MON,1270
2022-07-05,27,11,Kasumi ISHIKAWA,JPN,1240
2022-07-05,27,12,JEON Jihee,KOR,1225
2022-07-05,27,13,Nina MITTELHAM,GER,1220
2022-07-05,27,14,Sofia POLCANOVA,AUT,1040
2022-07-05,27,15,Miyuu KIHARA,JPN,999
2022-07-05,27,16,FENG Tianwei,SGP,999
2022-07-05,27,17,Miu HIRANO,JPN,885
2022-07-05,27,18,Bruna TAKAHASHI,BRA,885
2022-07-05,27,19,Xiaona SHAN,GER,885
2022-07-05,27,20,LIU Weishan,CHN,813
2022-07-05,27,21,Hana MATELOVA,CZE,798
2022-07-05,27,22,FAN Siqi,CHN,765
2022-07-05,27,23,Suthasini SAWETTABUT,THA,755
2022-07-05,27,24,SHIN Yubin,KOR,754
2022-07-05,27,25,Jia Nan YUAN,FRA,754
2022-07-05,27,26,Petrissa SOLJA,GER,750
2022-07-05,27,27,Fu YU,POR,749
2022-07-05,27,28,CHENG I-Ching,TPE,725
2022-07-05,27,29,Bernadette SZOCS,ROU,705
2022-07-05,27,30,KUAI Man,CHN,700
2022-07-05,27,31,CHEN Szu-Yu,TPE,685
2022-07-05,27,32,CHEN Xingtong,CHN,660
2022-07-05,27,33,Elizabeta SAMARA,ROU,659
2022-07-05,27,34,SUH Hyowon,KOR,625
2022-07-05,27,35,Hana GODA,EGY,613
2022-07-05,27,36,Elizabet ABRAAMIAN,RUS,613
2022-07-05,27,37,Margaryta PESOTSKA,UKR,565
2022-07-05,27,38,Lily ZHANG,USA,560
2022-07-05,27,39,Xia Lian NI,LUX,553
2022-07-05,27,40,Barbora BALAZOVA,SVK,545
2022-07-05,27,41,Manika BATRA,IND,540
2022-07-05,27,42,Polina MIKHAILOVA,RUS,523
2022-07-05,27,43,Mariam ALHODABY,EGY,520
2022-07-05,27,44,Linda BERGSTROM,SWE,500
2022-07-05,27,45,Dina MESHREF,EGY,475
2022-07-05,27,46,Sabine WINTER,GER,467
2022-07-05,27,47,ZHANG Rui,CHN,454
2022-07-05,27,48,Miyu NAGASAKI,JPN,425
2022-07-05,27,49,Jieni SHAO,POR,415
2022-07-05,27,50,Britt EERLAND,NED,400
2022-07-12,28,1,CHEN Meng,CHN,5225
2022-07-12,28,2,SUN Yingsha,CHN,5000
2022-07-12,28,3,WANG Manyu,CHN,3500
2022-07-12,28,4,WANG Yidi,CHN,2920
2022-07-12,28,5,Mima ITO,JPN,2625
2022-07-12,28,6,Hina HAYATA,JPN,2570
2022-07-12,28,7,Ying HAN,GER,1515
2022-07-12,28,8,DOO Hoi Kem,HKG,1399
2022-07-12,28,9,Adriana DIAZ,PUR,1355
2022-07-12,28,10,Xiaoxin YANG,MON,1270
2022-07-12,28,11,Kasumi ISHIKAWA,JPN,1240
2022-07-12,28,12,JEON Jihee,KOR,1225
2022-07-12,28,13,Nina MITTELHAM,GER,1220
2022-07-12,28,14,Sofia POLCANOVA,AUT,1040
2022-07-12,28,15,Miyuu KIHARA,JPN,999
2022-07-12,28,16,FENG Tianwei,SGP,999
2022-07-12,28,17,Miu HIRANO,JPN,885
2022-07-12,28,18,Bruna TAKAHASHI,BRA,885
2022-07-12,28,19,Xiaona SHAN,GER,885
2022-07-12,28,20,LIU Weishan,CHN,813
2022-07-12,28,21,Hana MATELOVA,CZE,798
2022-07-12,28,22,FAN Siqi,CHN,765
2022-07-12,28,23,Suthasini SAWETTABUT,THA,755
2022-07-12,28,24,SHIN Yubin,KOR,754
2022-07-12,28,25,Jia Nan YUAN,FRA,754
2022-07-12,28,26,Petrissa SOLJA,GER,750
2022-07-12,28,27,Fu YU,POR,749
2022-07-12,28,28,CHENG I-Ching,TPE,725
2022-07-12,28,29,Bernadette SZOCS,ROU,705
2022-07-12,28,30,KUAI Man,CHN,700
2022-07-12,28,31,CHEN Szu-Yu,TPE,685
2022-07-12,28,32,CHEN Xingtong,CHN,660
2022-07-12,28,33,Elizabeta SAMARA,ROU,659
2022-07-12,28,34,SUH Hyowon,KOR,625
2022-07-12,28,35,Hana GODA,EGY,613
2022-07-12,28,36,Elizabet ABRAAMIAN,RUS,613
2022-07-12,28,37,Margaryta PESOTSKA,UKR,565
2022-07-12,28,38,Lily ZHANG,USA,560
2022-07-12,28,39,Xia Lian NI,LUX,553
2022-07-12,28,40,Barbora BALAZOVA,SVK,545
2022-07-12,28,41,Manika BATRA,IND,540
2022-07-12,28,42,Polina MIKHAILOVA,RUS,523
2022-07-12,28,43,Mariam ALHODABY,EGY,520
2022-07-12,28,44,Linda BERGSTROM,SWE,500
2022-07-12,28,45,Dina MESHREF,EGY,475
2022-07-12,28,46,Sabine WINTER,GER,467
2022-07-12,28,47,ZHANG Rui,CHN,454
2022-07-12,28,48,Miyu NAGASAKI,JPN,425
2022-07-12,28,49,Jieni SHAO,POR,415
2022-07-12,28,50,Britt EERLAND,NED,400
2022-07-19,29,1,SUN Yingsha,CHN,5420
2022-07-19,29,2,CHEN Meng,CHN,5230
2022-07-19,29,3,WANG Manyu,CHN,3710
2022-07-19,29,4,WANG Yidi,CHN,3520
2022-07-19,29,5,Mima ITO,JPN,2730
2022-07-19,29,6,Hina HAYATA,JPN,2640
2022-07-19,29,7,Ying HAN,GER,1570
2022-07-19,29,8,DOO Hoi Kem,HKG,1500
2022-07-19,29,9,Kasumi ISHIKAWA,JPN,1450
2022-07-19,29,10,Adriana DIAZ,PUR,1355
2022-07-19,29,11,Xiaoxin YANG,MON,1270
2022-07-19,29,12,JEON Jihee,KOR,1225
2022-07-19,29,13,Nina MITTELHAM,GER,1220
2022-07-19,29,14,Sofia POLCANOVA,AUT,1085
2022-07-19,29,15,Miyuu KIHARA,JPN,1054
2022-07-19,29,16,FENG Tianwei,SGP,999
2022-07-19,29,17,Miu HIRANO,JPN,960
2022-07-19,29,18,Bruna TAKAHASHI,BRA,945
2022-07-19,29,19,Xiaona SHAN,GER,905
2022-07-19,29,20,LIU Weishan,CHN,838
2022-07-19,29,21,FAN Siqi,CHN,820
2022-07-19,29,22,Suthasini SAWETTABUT,THA,805
2022-07-19,29,23,Hana MATELOVA,CZE,798
2022-07-19,29,24,Fu YU,POR,774
2022-07-19,29,25,Petrissa SOLJA,GER,755
2022-07-19,29,26,SHIN Yubin,KOR,754
2022-07-19,29,27,Jia Nan YUAN,FRA,754
2022-07-19,29,28,CHENG I-Ching,TPE,725
2022-07-19,29,29,KUAI Man,CHN,705
2022-07-19,29,30,CHEN Szu-Yu,TPE,705
2022-07-19,29,31,Bernadette SZOCS,ROU,705
2022-07-19,29,32,CHEN Xingtong,CHN,660
2022-07-19,29,33,Elizabeta SAMARA,ROU,659
2022-07-19,29,34,SUH Hyowon,KOR,650
2022-07-19,29,35,Hana GODA,EGY,613
2022-07-19,29,36,Elizabet ABRAAMIAN,RUS,613
2022-07-19,29,37,Xia Lian NI,LUX,604
2022-07-19,29,38,Lily ZHANG,USA,580
2022-07-19,29,39,Margaryta PESOTSKA,UKR,570
2022-07-19,29,40,Barbora BALAZOVA,SVK,545
2022-07-19,29,41,Manika BATRA,IND,540
2022-07-19,29,42,Polina MIKHAILOVA,RUS,523
2022-07-19,29,43,Mariam ALHODABY,EGY,520
2022-07-19,29,44,Linda BERGSTROM,SWE,500
2022-07-19,29,45,Sabine WINTER,GER,485
2022-07-19,29,46,Dina MESHREF,EGY,475
2022-07-19,29,47,ZHANG Rui,CHN,454
2022-07-19,29,48,Jieni SHAO,POR,430
2022-07-19,29,49,Miyu NAGASAKI,JPN,425
2022-07-19,29,50,Britt EERLAND,NED,420
2022-07-26,30,1,SUN Yingsha,CHN,5770
2022-07-26,30,2,CHEN Meng,CHN,5580
2022-07-26,30,3,WANG Manyu,CHN,4710
2022-07-26,30,4,WANG Yidi,CHN,4220
2022-07-26,30,5,Mima ITO,JPN,2905
2022-07-26,30,6,Hina HAYATA,JPN,2710
2022-07-26,30,7,DOO Hoi Kem,HKG,1670
2022-07-26,30,8,Ying HAN,GER,1580
2022-07-26,30,9,Kasumi ISHIKAWA,JPN,1540
2022-07-26,30,10,Adriana DIAZ,PUR,1355
2022-07-26,30,11,Xiaoxin YANG,MON,1270
2022-07-26,30,12,Nina MITTELHAM,GER,1230
2022-07-26,30,13,Miyuu KIHARA,JPN,1225
2022-07-26,30,14,JEON Jihee,KOR,1225
2022-07-26,30,15,Sofia POLCANOVA,AUT,1140
2022-07-26,30,16,FENG Tianwei,SGP,999
2022-07-26,30,17,Xiaona SHAN,GER,970
2022-07-26,30,18,Miu HIRANO,JPN,960
2022-07-26,30,19,Bruna TAKAHASHI,BRA,945
2022-07-26,30,20,Fu YU,POR,860
2022-07-26,30,21,LIU Weishan,CHN,838
2022-07-26,30,22,FAN Siqi,CHN,820
2022-07-26,30,23,Suthasini SAWETTABUT,THA,815
2022-07-26,30,24,Hana MATELOVA,CZE,805
2022-07-26,30,25,Petrissa SOLJA,GER,770
2022-07-26,30,26,KUAI Man,CHN,760
2022-07-26,30,27,Bernadette SZOCS,ROU,760
2022-07-26,30,28,SHIN Yubin,KOR,754
2022-07-26,30,29,Jia Nan YUAN,FRA,754
2022-07-26,30,30,CHEN Xingtong,CHN,750
2022-07-26,30,31,CHENG I-Ching,TPE,725
2022-07-26,30,32,CHEN Szu-Yu,TPE,705
2022-07-26,30,33,Elizabeta SAMARA,ROU,670
2022-07-26,30,34,SUH Hyowon,KOR,665
2022-07-26,30,35,Lily ZHANG,USA,660
2022-07-26,30,36,Margaryta PESOTSKA,UKR,655
2022-07-26,30,37,Hana GODA,EGY,626
2022-07-26,30,38,Elizabet ABRAAMIAN,RUS,613
2022-07-26,30,39,Xia Lian NI,LUX,608
2022-07-26,30,40,Barbora BALAZOVA,SVK,545
2022-07-26,30,41,Manika BATRA,IND,540
2022-07-26,30,42,Polina MIKHAILOVA,RUS,523
2022-07-26,30,43,Mariam ALHODABY,EGY,520
2022-07-26,30,44,Linda BERGSTROM,SWE,500
2022-07-26,30,45,Sabine WINTER,GER,485
2022-07-26,30,46,Dina MESHREF,EGY,475
2022-07-26,30,47,ZHANG Rui,CHN,462
2022-07-26,30,48,Miyu NAGASAKI,JPN,455
2022-07-26,30,49,Jieni SHAO,POR,430
2022-07-26,30,50,Britt EERLAND,NED,420
2022-08-02,31,1,SUN Yingsha,CHN,5770
2022-08-02,31,2,CHEN Meng,CHN,5580
2022-08-02,31,3,WANG Manyu,CHN,4710
2022-08-02,31,4,WANG Yidi,CHN,4220
2022-08-02,31,5,Mima ITO,JPN,2905
2022-08-02,31,6,Hina HAYATA,JPN,2710
2022-08-02,31,7,DOO Hoi Kem,HKG,1670
2022-08-02,31,8,Ying HAN,GER,1580
2022-08-02,31,9,Kasumi ISHIKAWA,JPN,1540
2022-08-02,31,10,Adriana DIAZ,PUR,1355
2022-08-02,31,11,Xiaoxin YANG,MON,1270
2022-08-02,31,12,Nina MITTELHAM,GER,1230
2022-08-02,31,13,Miyuu KIHARA,JPN,1225
2022-08-02,31,14,JEON Jihee,KOR,1225
2022-08-02,31,15,Sofia POLCANOVA,AUT,1140
2022-08-02,31,16,FENG Tianwei,SGP,999
2022-08-02,31,17,Xiaona SHAN,GER,970
2022-08-02,31,18,Miu HIRANO,JPN,960
2022-08-02,31,19,Bruna TAKAHASHI,BRA,945
2022-08-02,31,20,Fu YU,POR,860
2022-08-02,31,21,LIU Weishan,CHN,838
2022-08-02,31,22,FAN Siqi,CHN,820
2022-08-02,31,23,Suthasini SAWETTABUT,THA,815
2022-08-02,31,24,Hana MATELOVA,CZE,805
2022-08-02,31,25,Petrissa SOLJA,GER,770
2022-08-02,31,26,KUAI Man,CHN,760
2022-08-02,31,27,Bernadette SZOCS,ROU,760
2022-08-02,31,28,SHIN Yubin,KOR,754
2022-08-02,31,29,Jia Nan YUAN,FRA,754
2022-08-02,31,30,CHEN Xingtong,CHN,750
2022-08-02,31,31,CHENG I-Ching,TPE,725
2022-08-02,31,32,CHEN Szu-Yu,TPE,705
2022-08-02,31,33,Elizabeta SAMARA,ROU,670
2022-08-02,31,34,SUH Hyowon,KOR,665
2022-08-02,31,35,Lily ZHANG,USA,660
2022-08-02,31,36,Margaryta PESOTSKA,UKR,655
2022-08-02,31,37,Hana GODA,EGY,626
2022-08-02,31,38,Elizabet ABRAAMIAN,RUS,613
2022-08-02,31,39,Xia Lian NI,LUX,608
2022-08-02,31,40,Barbora BALAZOVA,SVK,545
2022-08-02,31,41,Manika BATRA,IND,540
2022-08-02,31,42,Polina MIKHAILOVA,RUS,523
2022-08-02,31,43,Mariam ALHODABY,EGY,520
2022-08-02,31,44,Linda BERGSTROM,SWE,500
2022-08-02,31,45,Sabine WINTER,GER,485
2022-08-02,31,46,Dina MESHREF,EGY,475
2022-08-02,31,47,ZHANG Rui,CHN,462
2022-08-02,31,48,Miyu NAGASAKI,JPN,455
2022-08-02,31,49,Jieni SHAO,POR,430
2022-08-02,31,50,Britt EERLAND,NED,420
2022-08-09,32,1,SUN Yingsha,CHN,5770
2022-08-09,32,2,CHEN Meng,CHN,5580
2022-08-09,32,3,WANG Manyu,CHN,4710
2022-08-09,32,4,WANG Yidi,CHN,4220
2022-08-09,32,5,Mima ITO,JPN,2905
2022-08-09,32,6,Hina HAYATA,JPN,2710
2022-08-09,32,7,DOO Hoi Kem,HKG,1670
2022-08-09,32,8,Ying HAN,GER,1580
2022-08-09,32,9,Kasumi ISHIKAWA,JPN,1575
2022-08-09,32,10,Adriana DIAZ,PUR,1355
2022-08-09,32,11,Xiaoxin YANG,MON,1285
2022-08-09,32,12,Nina MITTELHAM,GER,1230
2022-08-09,32,13,Miyuu KIHARA,JPN,1225
2022-08-09,32,14,JEON Jihee,KOR,1225
2022-08-09,32,15,Sofia POLCANOVA,AUT,1140
2022-08-09,32,16,FENG Tianwei,SGP,999
2022-08-09,32,17,Xiaona SHAN,GER,970
2022-08-09,32,18,Miu HIRANO,JPN,960
2022-08-09,32,19,Bruna TAKAHASHI,BRA,945
2022-08-09,32,20,FAN Siqi,CHN,890
2022-08-09,32,21,ZHANG Rui,CHN,862
2022-08-09,32,22,Fu YU,POR,860
2022-08-09,32,23,LIU Weishan,CHN,842
2022-08-09,32,24,Suthasini SAWETTABUT,THA,835
2022-08-09,32,25,CHEN Szu-Yu,TPE,820
2022-08-09,32,26,Hana MATELOVA,CZE,805
2022-08-09,32,27,KUAI Man,CHN,795
2022-08-09,32,28,SHIN Yubin,KOR,774
2022-08-09,32,29,Jia Nan YUAN,FRA,774
2022-08-09,32,30,Petrissa SOLJA,GER,770
2022-08-09,32,31,CHENG I-Ching,TPE,765
2022-08-09,32,32,Bernadette SZOCS,ROU,760
2022-08-09,32,33,CHEN Xingtong,CHN,750
2022-08-09,32,34,Elizabeta SAMARA,ROU,670
2022-08-09,32,35,SUH Hyowon,KOR,665
2022-08-09,32,36,Lily ZHANG,USA,660
2022-08-09,32,37,Margaryta PESOTSKA,UKR,655
2022-08-09,32,38,Hana GODA,EGY,626
2022-08-09,32,39,Elizabet ABRAAMIAN,RUS,613
2022-08-09,32,40,Xia Lian NI,LUX,608
2022-08-09,32,41,Miyu NAGASAKI,JPN,595
2022-08-09,32,42,Miwa HARIMOTO,JPN,563
2022-08-09,32,43,Barbora BALAZOVA,SVK,545
2022-08-09,32,44,Manika BATRA,IND,540
2022-08-09,32,45,Polina MIKHAILOVA,RUS,523
2022-08-09,32,46,Mariam ALHODABY,EGY,520
2022-08-09,32,47,Linda BERGSTROM,SWE,500
2022-08-09,32,48,Sabine WINTER,GER,485
2022-08-09,32,49,Dina MESHREF,EGY,475
2022-08-09,32,50,Jieni SHAO,POR,430
2022-08-16,33,1,SUN Yingsha,CHN,5770
2022-08-16,33,2,CHEN Meng,CHN,5575
2022-08-16,33,3,WANG Manyu,CHN,4710
2022-08-16,33,4,WANG Yidi,CHN,4220
2022-08-16,33,5,Mima ITO,JPN,2905
2022-08-16,33,6,Hina HAYATA,JPN,2710
2022-08-16,33,7,DOO Hoi Kem,HKG,1670
2022-08-16,33,8,Ying HAN,GER,1580
2022-08-16,33,9,Kasumi ISHIKAWA,JPN,1575
2022-08-16,33,10,Adriana DIAZ,PUR,1355
2022-08-16,33,11,Xiaoxin YANG,MON,1285
2022-08-16,33,12,Nina MITTELHAM,GER,1230
2022-08-16,33,13,Miyuu KIHARA,JPN,1225
2022-08-16,33,14,JEON Jihee,KOR,1225
2022-08-16,33,15,Sofia POLCANOVA,AUT,1140
2022-08-16,33,16,FENG Tianwei,SGP,1099
2022-08-16,33,17,Xiaona SHAN,GER,970
2022-08-16,33,18,Miu HIRANO,JPN,960
2022-08-16,33,19,Bruna TAKAHASHI,BRA,945
2022-08-16,33,20,FAN Siqi,CHN,890
2022-08-16,33,21,ZHANG Rui,CHN,862
2022-08-16,33,22,Fu YU,POR,860
2022-08-16,33,23,LIU Weishan,CHN,842
2022-08-16,33,24,Suthasini SAWETTABUT,THA,835
2022-08-16,33,25,CHEN Szu-Yu,TPE,820
2022-08-16,33,26,Hana MATELOVA,CZE,805
2022-08-16,33,27,KUAI Man,CHN,795
2022-08-16,33,28,SHIN Yubin,KOR,774
2022-08-16,33,29,Jia Nan YUAN,FRA,774
2022-08-16,33,30,Petrissa SOLJA,GER,770
2022-08-16,33,31,CHENG I-Ching,TPE,765
2022-08-16,33,32,Bernadette SZOCS,ROU,760
2022-08-16,33,33,CHEN Xingtong,CHN,750
2022-08-16,33,34,Elizabeta SAMARA,ROU,670
2022-08-16,33,35,SUH Hyowon,KOR,665
2022-08-16,33,36,Lily ZHANG,USA,660
2022-08-16,33,37,Margaryta PESOTSKA,UKR,655
2022-08-16,33,38,Hana GODA,EGY,626
2022-08-16,33,39,Elizabet ABRAAMIAN,RUS,613
2022-08-16,33,40,Xia Lian NI,LUX,608
2022-08-16,33,41,Miyu NAGASAKI,JPN,595
2022-08-16,33,42,Miwa HARIMOTO,JPN,563
2022-08-16,33,43,Manika BATRA,IND,550
2022-08-16,33,44,Barbora BALAZOVA,SVK,545
2022-08-16,33,45,Polina MIKHAILOVA,RUS,523
2022-08-16,33,46,Mariam ALHODABY,EGY,520
2022-08-16,33,47,Linda BERGSTROM,SWE,500
2022-08-16,33,48,Sabine WINTER,GER,485
2022-08-16,33,49,Dina MESHREF,EGY,475
2022-08-16,33,50,Jieni SHAO,POR,430
2022-08-23,34,1,SUN Yingsha,CHN,5770
2022-08-23,34,2,CHEN Meng,CHN,5575
2022-08-23,34,3,WANG Manyu,CHN,4710
2022-08-23,34,4,WANG Yidi,CHN,4220
2022-08-23,34,5,Mima ITO,JPN,2905
2022-08-23,34,6,Hina HAYATA,JPN,2710
2022-08-23,34,7,DOO Hoi Kem,HKG,1670
2022-08-23,34,8,Ying HAN,GER,1580
2022-08-23,34,9,Kasumi ISHIKAWA,JPN,1575
2022-08-23,34,10,Sofia POLCANOVA,AUT,1465
2022-08-23,34,11,Adriana DIAZ,PUR,1355
2022-08-23,34,12,Xiaoxin YANG,MON,1285
2022-08-23,34,13,Nina MITTELHAM,GER,1230
2022-08-23,34,14,Miyuu KIHARA,JPN,1225
2022-08-23,34,15,JEON Jihee,KOR,1225
2022-08-23,34,16,FENG Tianwei,SGP,1099
2022-08-23,34,17,Xiaona SHAN,GER,970
2022-08-23,34,18,Miu HIRANO,JPN,960
2022-08-23,34,19,Bruna TAKAHASHI,BRA,945
2022-08-23,34,20,FAN Siqi,CHN,890
2022-08-23,34,21,ZHANG Rui,CHN,862
2022-08-23,34,22,Fu YU,POR,860
2022-08-23,34,23,Jia Nan YUAN,FRA,845
2022-08-23,34,24,LIU Weishan,CHN,842
2022-08-23,34,25,Suthasini SAWETTABUT,THA,835
2022-08-23,34,26,CHEN Szu-Yu,TPE,820
2022-08-23,34,27,Hana MATELOVA,CZE,805
2022-08-23,34,28,KUAI Man,CHN,795
2022-08-23,34,29,SHIN Yubin,KOR,774
2022-08-23,34,30,Petrissa SOLJA,GER,770
2022-08-23,34,31,CHENG I-Ching,TPE,765
2022-08-23,34,32,Bernadette SZOCS,ROU,760
2022-08-23,34,33,CHEN Xingtong,CHN,750
2022-08-23,34,34,Elizabeta SAMARA,ROU,670
2022-08-23,34,35,SUH Hyowon,KOR,665
2022-08-23,34,36,Lily ZHANG,USA,660
2022-08-23,34,37,Margaryta PESOTSKA,UKR,655
2022-08-23,34,38,Hana GODA,EGY,626
2022-08-23,34,39,Elizabet ABRAAMIAN,RUS,613
2022-08-23,34,40,Xia Lian NI,LUX,608
2022-08-23,34,41,Miyu NAGASAKI,JPN,595
2022-08-23,34,42,Sabine WINTER,GER,570
2022-08-23,34,43,Miwa HARIMOTO,JPN,563
2022-08-23,34,44,Manika BATRA,IND,550
2022-08-23,34,45,Barbora BALAZOVA,SVK,545
2022-08-23,34,46,Polina MIKHAILOVA,RUS,523
2022-08-23,34,47,Mariam ALHODABY,EGY,520
2022-08-23,34,48,Linda BERGSTROM,SWE,500
2022-08-23,34,49,Dina MESHREF,EGY,475
2022-08-23,34,50,Jieni SHAO,POR,450
2022-08-30,35,1,SUN Yingsha,CHN,5770
2022-08-30,35,2,CHEN Meng,CHN,5575
2022-08-30,35,3,WANG Manyu,CHN,4710
2022-08-30,35,4,WANG Yidi,CHN,4220
2022-08-30,35,5,Mima ITO,JPN,2905
2022-08-30,35,6,Hina HAYATA,JPN,2710
2022-08-30,35,7,DOO Hoi Kem,HKG,1670
2022-08-30,35,8,Ying HAN,GER,1580
2022-08-30,35,9,Kasumi ISHIKAWA,JPN,1575
2022-08-30,35,10,Sofia POLCANOVA,AUT,1465
2022-08-30,35,11,Adriana DIAZ,PUR,1355
2022-08-30,35,12,Xiaoxin YANG,MON,1285
2022-08-30,35,13,Nina MITTELHAM,GER,1230
