date,week,rank,player_name,association,points
2023-03-14,11,16,ZHANG Rui,CHN,1333
2023-03-14,11,17,Miyuu KIHARA,JPN,1290
2023-03-14,11,18,CHENG I-Ching,TPE,1275
2023-03-14,11,19,Jia Nan YUAN,FRA,1260
2023-03-14,11,20,Fu YU,POR,1245
2023-03-14,11,21,Miu HIRANO,JPN,1220
2023-03-14,11,22,QIAN Tianyi,CHN,1210
2023-03-14,11,23,LIU Weishan,CHN,1145
2023-03-14,11,24,JEON Jihee,KOR,1135
2023-03-14,11,25,SHIN Yubin,KOR,1045
2023-03-14,11,26,CHEN Szu-Yu,TPE,1025
2023-03-14,11,27,KUAI Man,CHN,990
2023-03-14,11,28,Lily ZHANG,USA,970
2023-03-14,11,29,Bruna TAKAHASHI,BRA,960
2023-03-14,11,30,Dina MESHREF,EGY,940
2023-03-14,11,31,Xiaona SHAN,GER,930
2023-03-14,11,32,Bernadette SZOCS,ROU,915
2023-03-14,11,33,Hana MATELOVA,CZE,895
2023-03-14,11,34,Manika BATRA,IND,865
2023-03-14,11,35,Suthasini SAWETTABUT,THA,855
2023-03-14,11,36,Yangzi LIU,AUS,789
2023-03-14,11,37,Miwa HARIMOTO,JPN,783
2023-03-14,11,38,Xia Lian NI,LUX,720
2023-03-14,11,39,Hana GODA,EGY,695
2023-03-14,11,40,Miyu NAGASAKI,JPN,695
2023-03-14,11,41,FENG Tianwei,SGP,675
2023-03-14,11,42,Elizabeta SAMARA,ROU,615
2023-03-14,11,43,CHOI Hyojoo,KOR,605
2023-03-14,11,44,Sabine WINTER,GER,595
2023-03-14,11,45,Minhyung JEE,AUS,592
2023-03-14,11,46,Margaryta PESOTSKA,UKR,590
2023-03-14,11,47,SUH Hyowon,KOR,584
2023-03-14,11,48,Jieni SHAO,POR,580
2023-03-14,11,49,Mo ZHANG,CAN,569
2023-03-14,11,50,HE Zhuojia,CHN,568
2023-03-21,12,1,SUN Yingsha,CHN,9920
2023-03-21,12,2,CHEN Meng,CHN,6805
2023-03-21,12,3,WANG Manyu,CHN,5960
2023-03-21,12,4,WANG Yidi,CHN,5375
2023-03-21,12,5,Mima ITO,JPN,2990
2023-03-21,12,6,Hina HAYATA,JPN,2830
2023-03-21,12,7,QIAN Tianyi,CHN,2555
2023-03-21,12,8,CHEN Xingtong,CHN,2395
2023-03-21,12,9,Ying HAN,GER,2055
2023-03-21,12,10,ZHANG Rui,CHN,2025
2023-03-21,12,11,Kasumi ISHIKAWA,JPN,1975
2023-03-21,12,12,DOO Hoi Kem,HKG,1870
2023-03-21,12,13,Sofia POLCANOVA,AUT,1845
2023-03-21,12,14,Xiaoxin YANG,MON,1835
2023-03-21,12,15,FAN Siqi,CHN,1635
2023-03-21,12,16,Adriana DIAZ,PUR,1620
2023-03-21,12,17,Nina MITTELHAM,GER,1560
2023-03-21,12,18,Jia Nan YUAN,FRA,1400
2023-03-21,12,19,Miyuu KIHARA,JPN,1325
2023-03-21,12,20,Miu HIRANO,JPN,1320
2023-03-21,12,21,CHENG I-Ching,TPE,1295
2023-03-21,12,22,Fu YU,POR,1245
2023-03-21,12,23,LIU Weishan,CHN,1145
2023-03-21,12,24,JEON Jihee,KOR,1135
2023-03-21,12,25,SHIN Yubin,KOR,1050
2023-03-21,12,26,CHEN Szu-Yu,TPE,1025
2023-03-21,12,27,Dina MESHREF,EGY,1000
2023-03-21,12,28,KUAI Man,CHN,990
2023-03-21,12,29,Suthasini SAWETTABUT,THA,985
2023-03-21,12,30,Lily ZHANG,USA,970
2023-03-21,12,31,Bruna TAKAHASHI,BRA,960
2023-03-21,12,32,Xiaona SHAN,GER,930
2023-03-21,12,33,Bernadette SZOCS,ROU,915
2023-03-21,12,34,Hana MATELOVA,CZE,900
2023-03-21,12,35,Manika BATRA,IND,865
2023-03-21,12,36,Yangzi LIU,AUS,794
2023-03-21,12,37,Miwa HARIMOTO,JPN,783
2023-03-21,12,38,Elizabeta SAMARA,ROU,745
2023-03-21,12,39,Xia Lian NI,LUX,720
2023-03-21,12,40,Hana GODA,EGY,700
2023-03-21,12,41,Miyu NAGASAKI,JPN,695
2023-03-21,12,42,FENG Tianwei,SGP,675
2023-03-21,12,43,Sabine WINTER,GER,660
2023-03-21,12,44,CHOI Hyojoo,KOR,610
2023-03-21,12,45,Minhyung JEE,AUS,608
2023-03-21,12,46,Margaryta PESOTSKA,UKR,605
2023-03-21,12,47,JOO Cheonhui,KOR,603
2023-03-21,12,48,SUH Hyowon,KOR,600
2023-03-21,12,49,Mo ZHANG,CAN,585
2023-03-21,12,50,Jieni SHAO,POR,580
2023-03-28,13,1,SUN Yingsha,CHN,9920
2023-03-28,13,2,CHEN Meng,CHN,6805
2023-03-28,13,3,WANG Manyu,CHN,5960
2023-03-28,13,4,WANG Yidi,CHN,5375
2023-03-28,13,5,Mima ITO,JPN,2990
2023-03-28,13,6,Hina HAYATA,JPN,2830
2023-03-28,13,7,QIAN Tianyi,CHN,2555
2023-03-28,13,8,CHEN Xingtong,CHN,2395
2023-03-28,13,9,Ying HAN,GER,2055
2023-03-28,13,10,ZHANG Rui,CHN,2025
2023-03-28,13,11,Kasumi ISHIKAWA,JPN,1975
2023-03-28,13,12,DOO Hoi Kem,HKG,1870
2023-03-28,13,13,Sofia POLCANOVA,AUT,1845
2023-03-28,13,14,Xiaoxin YANG,MON,1835
2023-03-28,13,15,FAN Siqi,CHN,1635
2023-03-28,13,16,Adriana DIAZ,PUR,1620
2023-03-28,13,17,Nina MITTELHAM,GER,1560
2023-03-28,13,18,Jia Nan YUAN,FRA,1400
2023-03-28,13,19,Miyuu KIHARA,JPN,1325
2023-03-28,13,20,Miu HIRANO,JPN,1320
2023-03-28,13,21,CHENG I-Ching,TPE,1295
2023-03-28,13,22,Fu YU,POR,1245
2023-03-28,13,23,LIU Weishan,CHN,1145
2023-03-28,13,24,JEON Jihee,KOR,1135
2023-03-28,13,25,SHIN Yubin,KOR,1050
2023-03-28,13,26,CHEN Szu-Yu,TPE,1025
2023-03-28,13,27,Dina MESHREF,EGY,1000
2023-03-28,13,28,KUAI Man,CHN,990
2023-03-28,13,29,Suthasini SAWETTABUT,THA,985
2023-03-28,13,30,Lily ZHANG,USA,970
2023-03-28,13,31,Bruna TAKAHASHI,BRA,960
2023-03-28,13,32,Xiaona SHAN,GER,930
2023-03-28,13,33,Bernadette SZOCS,ROU,915
2023-03-28,13,34,Hana MATELOVA,CZE,900
2023-03-28,13,35,Manika BATRA,IND,865
2023-03-28,13,36,Yangzi LIU,AUS,794
2023-03-28,13,37,Miwa HARIMOTO,JPN,783
2023-03-28,13,38,Elizabeta SAMARA,ROU,745
2023-03-28,13,39,Xia Lian NI,LUX,720
2023-03-28,13,40,Hana GODA,EGY,700
2023-03-28,13,41,Miyu NAGASAKI,JPN,695
2023-03-28,13,42,Sabine WINTER,GER,660
2023-03-28,13,43,CHOI Hyojoo,KOR,610
2023-03-28,13,44,Minhyung JEE,AUS,608
2023-03-28,13,45,Margaryta PESOTSKA,UKR,605
2023-03-28,13,46,JOO Cheonhui,KOR,603
2023-03-28,13,47,SUH Hyowon,KOR,600
2023-03-28,13,48,Mo ZHANG,CAN,585
2023-03-28,13,49,Jieni SHAO,POR,580
2023-03-28,13,50,Mariam ALHODABY,EGY,574
2023-04-04,14,1,SUN Yingsha,CHN,8870
2023-04-04,14,2,WANG Manyu,CHN,5960
2023-04-04,14,3,WANG Yidi,CHN,5375
2023-04-04,14,4,CHEN Meng,CHN,4830
2023-04-04,14,5,QIAN Tianyi,CHN,2555
2023-04-04,14,6,Mima ITO,JPN,2465
2023-04-04,14,7,CHEN Xingtong,CHN,2395
2023-04-04,14,8,ZHANG Rui,CHN,2025
2023-04-04,14,9,Hina HAYATA,JPN,1995
2023-04-04,14,10,Ying HAN,GER,1760
2023-04-04,14,11,Kasumi ISHIKAWA,JPN,1715
2023-04-04,14,12,Sofia POLCANOVA,AUT,1640
2023-04-04,14,13,FAN Siqi,CHN,1635
2023-04-04,14,14,Adriana DIAZ,PUR,1495
2023-04-04,14,15,Nina MITTELHAM,GER,1370
2023-04-04,14,16,Xiaoxin YANG,MON,1360
2023-04-04,14,17,Jia Nan YUAN,FRA,1345
2023-04-04,14,18,Miyuu KIHARA,JPN,1325
2023-04-04,14,19,Miu HIRANO,JPN,1320
2023-04-04,14,20,DOO Hoi Kem,HKG,1280
2023-04-04,14,21,CHENG I-Ching,TPE,1275
2023-04-04,14,22,KUAI Man,CHN,990
2023-04-04,14,23,Lily ZHANG,USA,950
2023-04-04,14,24,Xiaona SHAN,GER,930
2023-04-04,14,25,Dina MESHREF,EGY,920
2023-04-04,14,26,CHEN Szu-Yu,TPE,905
2023-04-04,14,27,Miwa HARIMOTO,JPN,885
2023-04-04,14,28,Fu YU,POR,850
2023-04-04,14,29,Bernadette SZOCS,ROU,845
2023-04-04,14,30,Suthasini SAWETTABUT,THA,765
2023-04-04,14,31,Yangzi LIU,AUS,724
2023-04-04,14,32,Elizabeta SAMARA,ROU,700
2023-04-04,14,33,JEON Jihee,KOR,700
2023-04-04,14,34,SHIN Yubin,KOR,665
2023-04-04,14,35,Miyu NAGASAKI,JPN,665
2023-04-04,14,36,Hana GODA,EGY,655
2023-04-04,14,37,JOO Cheonhui,KOR,603
2023-04-04,14,38,Minhyung JEE,AUS,602
2023-04-04,14,39,Manika BATRA,IND,585
2023-04-04,14,40,Bruna TAKAHASHI,BRA,570
2023-04-04,14,41,HE Zhuojia,CHN,568
2023-04-04,14,42,Sabine WINTER,GER,540
2023-04-04,14,43,CHOI Hyojoo,KOR,535
2023-04-04,14,44,Haruna OJIO,JPN,530
2023-04-04,14,45,Barbora BALAZOVA,SVK,530
2023-04-04,14,46,SUH Hyowon,KOR,509
2023-04-04,14,47,Jieni SHAO,POR,475
2023-04-04,14,48,LIU Weishan,CHN,459
2023-04-04,14,49,Xia Lian NI,LUX,445
2023-04-04,14,50,LEE Zion,KOR,435
2023-04-11,15,1,SUN Yingsha,CHN,8870
2023-04-11,15,2,WANG Manyu,CHN,5960
2023-04-11,15,3,WANG Yidi,CHN,5375
2023-04-11,15,4,CHEN Meng,CHN,4830
2023-04-11,15,5,QIAN Tianyi,CHN,2555
2023-04-11,15,6,Mima ITO,JPN,2465
2023-04-11,15,7,CHEN Xingtong,CHN,2395
2023-04-11,15,8,ZHANG Rui,CHN,2025
2023-04-11,15,9,Hina HAYATA,JPN,1995
2023-04-11,15,10,Ying HAN,GER,1760
2023-04-11,15,11,Kasumi ISHIKAWA,JPN,1715
2023-04-11,15,12,Sofia POLCANOVA,AUT,1640
2023-04-11,15,13,FAN Siqi,CHN,1635
2023-04-11,15,14,Adriana DIAZ,PUR,1495
2023-04-11,15,15,Nina MITTELHAM,GER,1370
2023-04-11,15,16,Xiaoxin YANG,MON,1360
2023-04-11,15,17,Jia Nan YUAN,FRA,1345
2023-04-11,15,18,Miyuu KIHARA,JPN,1325
2023-04-11,15,19,Miu HIRANO,JPN,1320
2023-04-11,15,20,DOO Hoi Kem,HKG,1280
2023-04-11,15,21,CHENG I-Ching,TPE,1275
2023-04-11,15,22,KUAI Man,CHN,990
2023-04-11,15,23,Lily ZHANG,USA,950
2023-04-11,15,24,Xiaona SHAN,GER,930
2023-04-11,15,25,Dina MESHREF,EGY,920
2023-04-11,15,26,CHEN Szu-Yu,TPE,905
2023-04-11,15,27,Miwa HARIMOTO,JPN,885
2023-04-11,15,28,Fu YU,POR,850
2023-04-11,15,29,Bernadette SZOCS,ROU,845
2023-04-11,15,30,Suthasini SAWETTABUT,THA,765
2023-04-11,15,31,Yangzi LIU,AUS,724
2023-04-11,15,32,Elizabeta SAMARA,ROU,700
2023-04-11,15,33,JEON Jihee,KOR,700
2023-04-11,15,34,SHIN Yubin,KOR,665
2023-04-11,15,35,Miyu NAGASAKI,JPN,665
2023-04-11,15,36,Hana GODA,EGY,655
2023-04-11,15,37,JOO Cheonhui,KOR,603
2023-04-11,15,38,Minhyung JEE,AUS,602
2023-04-11,15,39,Manika BATRA,IND,585
2023-04-11,15,40,Bruna TAKAHASHI,BRA,570
2023-04-11,15,41,HE Zhuojia,CHN,568
2023-04-11,15,42,Sabine WINTER,GER,540
2023-04-11,15,43,CHOI Hyojoo,KOR,535
2023-04-11,15,44,Haruna OJIO,JPN,530
2023-04-11,15,45,Barbora BALAZOVA,SVK,530
2023-04-11,15,46,SUH Hyo Won,KOR,509
2023-04-11,15,47,Jieni SHAO,POR,475
2023-04-11,15,48,LIU Weishan,CHN,459
2023-04-11,15,49,Xia Lian NI,LUX,445
2023-04-11,15,50,LEE Zion,KOR,435
2023-04-18,16,1,SUN Yingsha,CHN,9520
2023-04-18,16,2,WANG Manyu,CHN,6110
2023-04-18,16,3,WANG Yidi,CHN,5575
2023-04-18,16,4,CHEN Meng,CHN,5155
2023-04-18,16,5,CHEN Xingtong,CHN,2655
2023-04-18,16,6,QIAN Tianyi,CHN,2555
2023-04-18,16,7,Mima ITO,JPN,2465
2023-04-18,16,8,Hina HAYATA,JPN,2080
2023-04-18,16,9,ZHANG Rui,CHN,2025
2023-04-18,16,10,Ying HAN,GER,1795
2023-04-18,16,11,Kasumi ISHIKAWA,JPN,1715
2023-04-18,16,12,Sofia POLCANOVA,AUT,1640
2023-04-18,16,13,FAN Siqi,CHN,1635
2023-04-18,16,14,Adriana DIAZ,PUR,1495
2023-04-18,16,15,Nina MITTELHAM,GER,1430
2023-04-18,16,16,Xiaoxin YANG,MON,1360
2023-04-18,16,17,Jia Nan YUAN,FRA,1345
2023-04-18,16,18,Miyuu KIHARA,JPN,1325
2023-04-18,16,19,Miu HIRANO,JPN,1320
2023-04-18,16,20,CHENG I-Ching,TPE,1295
2023-04-18,16,21,DOO Hoi Kem,HKG,1280
2023-04-18,16,22,KUAI Man,CHN,990
2023-04-18,16,23,Lily ZHANG,USA,950
2023-04-18,16,24,Xiaona SHAN,GER,930
2023-04-18,16,25,Dina MESHREF,EGY,920
2023-04-18,16,26,CHEN Szu-Yu,TPE,905
2023-04-18,16,27,Bernadette SZOCS,ROU,900
2023-04-18,16,28,Miwa HARIMOTO,JPN,885
2023-04-18,16,29,Fu YU,POR,850
2023-04-18,16,30,SHIN Yubin,KOR,835
2023-04-18,16,31,Suthasini SAWETTABUT,THA,765
2023-04-18,16,32,Yangzi LIU,AUS,724
2023-04-18,16,33,Elizabeta SAMARA,ROU,700
2023-04-18,16,34,JEON Jihee,KOR,700
2023-04-18,16,35,Miyu NAGASAKI,JPN,665
2023-04-18,16,36,Hana GODA,EGY,655
2023-04-18,16,37,Bruna TAKAHASHI,BRA,640
2023-04-18,16,38,JOO Cheonhui,KOR,603
2023-04-18,16,39,Minhyung JEE,AUS,602
2023-04-18,16,40,Manika BATRA,IND,585
2023-04-18,16,41,HE Zhuojia,CHN,568
2023-04-18,16,42,Sabine WINTER,GER,540
2023-04-18,16,43,CHOI Hyojoo,KOR,535
2023-04-18,16,44,Haruna OJIO,JPN,530
2023-04-18,16,45,Barbora BALAZOVA,SVK,530
2023-04-18,16,46,SUH Hyo Won,KOR,509
2023-04-18,16,47,Jieni SHAO,POR,475
2023-04-18,16,48,LIU Weishan,CHN,459
2023-04-18,16,49,Xia Lian NI,LUX,445
2023-04-18,16,50,LEE Zion,KOR,435
2023-04-25,17,1,SUN Yingsha,CHN,9520
2023-04-25,17,2,WANG Manyu,CHN,7010
2023-04-25,17,3,CHEN Meng,CHN,5765
2023-04-25,17,4,WANG Yidi,CHN,5575
2023-04-25,17,5,QIAN Tianyi,CHN,2660
2023-04-25,17,6,CHEN Xingtong,CHN,2655
2023-04-25,17,7,Mima ITO,JPN,2465
2023-04-25,17,8,Hina HAYATA,JPN,2150
2023-04-25,17,9,ZHANG Rui,CHN,2025
2023-04-25,17,10,Ying HAN,GER,1795
2023-04-25,17,11,Kasumi ISHIKAWA,JPN,1715
2023-04-25,17,12,Sofia POLCANOVA,AUT,1640
2023-04-25,17,13,FAN Siqi,CHN,1635
2023-04-25,17,14,Adriana DIAZ,PUR,1550
2023-04-25,17,15,Nina MITTELHAM,GER,1430
2023-04-25,17,16,CHENG I-Ching,TPE,1400
2023-04-25,17,17,Jia Nan YUAN,FRA,1400
2023-04-25,17,18,Xiaoxin YANG,MON,1360
2023-04-25,17,19,Miyuu KIHARA,JPN,1325
2023-04-25,17,20,Miu HIRANO,JPN,1320
2023-04-25,17,21,DOO Hoi Kem,HKG,1280
2023-04-25,17,22,Bernadette SZOCS,ROU,1020
2023-04-25,17,23,KUAI Man,CHN,990
2023-04-25,17,24,Lily ZHANG,USA,950
2023-04-25,17,25,Xiaona SHAN,GER,930
2023-04-25,17,26,Dina MESHREF,EGY,920
2023-04-25,17,27,SHIN Yubin,KOR,910
2023-04-25,17,28,CHEN Szu-Yu,TPE,905
2023-04-25,17,29,Miwa HARIMOTO,JPN,885
2023-04-25,17,30,Fu YU,POR,850
2023-04-25,17,31,Yangzi LIU,AUS,799
2023-04-25,17,32,Suthasini SAWETTABUT,THA,765
2023-04-25,17,33,JEON Jihee,KOR,755
2023-04-25,17,34,Elizabeta SAMARA,ROU,700
2023-04-25,17,35,Miyu NAGASAKI,JPN,665
2023-04-25,17,36,Hana GODA,EGY,655
2023-04-25,17,37,Bruna TAKAHASHI,BRA,640
2023-04-25,17,38,JOO Cheonhui,KOR,603
2023-04-25,17,39,Minhyung JEE,AUS,602
2023-04-25,17,40,Manika BATRA,IND,585
2023-04-25,17,41,HE Zhuojia,CHN,568
2023-04-25,17,42,Sabine WINTER,GER,540
2023-04-25,17,43,CHOI Hyojoo,KOR,535
2023-04-25,17,44,Haruna OJIO,JPN,530
2023-04-25,17,45,Barbora BALAZOVA,SVK,530
2023-04-25,17,46,SUH Hyo Won,KOR,509
2023-04-25,17,47,Jieni SHAO,POR,475
2023-04-25,17,48,LIU Weishan,CHN,459
2023-04-25,17,49,Xia Lian NI,LUX,445
2023-04-25,17,50,LEE Zion,KOR,435
2023-05-02,18,1,SUN Yingsha,CHN,9520
2023-05-02,18,2,WANG Manyu,CHN,7010
2023-05-02,18,3,CHEN Meng,CHN,5765
2023-05-02,18,4,WANG Yidi,CHN,5575
2023-05-02,18,5,CHEN Xingtong,CHN,3105
2023-05-02,18,6,QIAN Tianyi,CHN,2660
2023-05-02,18,7,Mima ITO,JPN,2465
2023-05-02,18,8,Hina HAYATA,JPN,2150
2023-05-02,18,9,ZHANG Rui,CHN,2025
2023-05-02,18,10,Ying HAN,GER,1795
2023-05-02,18,11,Kasumi ISHIKAWA,JPN,1715
2023-05-02,18,12,Adriana DIAZ,PUR,1690
2023-05-02,18,13,Sofia POLCANOVA,AUT,1640
2023-05-02,18,14,FAN Siqi,CHN,1635
2023-05-02,18,15,Nina MITTELHAM,GER,1430
2023-05-02,18,16,CHENG I-Ching,TPE,1400
2023-05-02,18,17,Jia Nan YUAN,FRA,1400
2023-05-02,18,18,Xiaoxin YANG,MON,1365
2023-05-02,18,19,Miyuu KIHARA,JPN,1325
2023-05-02,18,20,Miu HIRANO,JPN,1320
2023-05-02,18,21,DOO Hoi Kem,HKG,1280
2023-05-02,18,22,KUAI Man,CHN,1060
2023-05-02,18,23,JOO Cheonhui,KOR,1023
2023-05-02,18,24,Bernadette SZOCS,ROU,1020
2023-05-02,18,25,Lily ZHANG,USA,985
2023-05-02,18,26,Miwa HARIMOTO,JPN,960
2023-05-02,18,27,SHIN Yubin,KOR,945
2023-05-02,18,28,Xiaona SHAN,GER,930
2023-05-02,18,29,Dina MESHREF,EGY,920
2023-05-02,18,30,CHEN Szu-Yu,TPE,905
2023-05-02,18,31,Fu YU,POR,850
2023-05-02,18,32,Miyu NAGASAKI,JPN,850
2023-05-02,18,33,Yangzi LIU,AUS,809
2023-05-02,18,34,Suthasini SAWETTABUT,THA,795
2023-05-02,18,35,JEON Jihee,KOR,755
2023-05-02,18,36,Elizabeta SAMARA,ROU,700
2023-05-02,18,37,Hana GODA,EGY,655
2023-05-02,18,38,Bruna TAKAHASHI,BRA,640
2023-05-02,18,39,Minhyung JEE,AUS,603
2023-05-02,18,40,Manika BATRA,IND,590
2023-05-02,18,41,HE Zhuojia,CHN,568
2023-05-02,18,42,Haruna OJIO,JPN,555
2023-05-02,18,43,CHOI Hyojoo,KOR,550
2023-05-02,18,44,Sabine WINTER,GER,540
2023-05-02,18,45,Barbora BALAZOVA,SVK,530
2023-05-02,18,46,SUH Hyo Won,KOR,514
2023-05-02,18,47,Jieni SHAO,POR,490
2023-05-02,18,48,LIU Weishan,CHN,459
2023-05-02,18,49,Xia Lian NI,LUX,445
2023-05-02,18,50,LEE Zion,KOR,435
2023-05-09,19,1,SUN Yingsha,CHN,9520
2023-05-09,19,2,WANG Manyu,CHN,7010
2023-05-09,19,3,CHEN Meng,CHN,5765
2023-05-09,19,4,WANG Yidi,CHN,5575
2023-05-09,19,5,CHEN Xingtong,CHN,3105
2023-05-09,19,6,QIAN Tianyi,CHN,2660
2023-05-09,19,7,Mima ITO,JPN,2465
2023-05-09,19,8,Hina HAYATA,JPN,2150
2023-05-09,19,9,ZHANG Rui,CHN,2025
2023-05-09,19,10,Ying HAN,GER,1795
2023-05-09,19,11,Adriana DIAZ,PUR,1690
2023-05-09,19,12,Sofia POLCANOVA,AUT,1640
2023-05-09,19,13,FAN Siqi,CHN,1635
2023-05-09,19,14,Nina MITTELHAM,GER,1430
2023-05-09,19,15,CHENG I-Ching,TPE,1400
2023-05-09,19,16,Jia Nan YUAN,FRA,1400
2023-05-09,19,17,Xiaoxin YANG,MON,1365
2023-05-09,19,18,Miyuu KIHARA,JPN,1325
2023-05-09,19,19,Miu HIRANO,JPN,1320
2023-05-09,19,20,DOO Hoi Kem,HKG,1280
2023-05-09,19,21,KUAI Man,CHN,1060
2023-05-09,19,22,JOO Cheonhui,KOR,1023
2023-05-09,19,23,Bernadette SZOCS,ROU,1020
2023-05-09,19,24,Lily ZHANG,USA,985
2023-05-09,19,25,Miwa HARIMOTO,JPN,960
2023-05-09,19,26,SHIN Yubin,KOR,945
2023-05-09,19,27,Xiaona SHAN,GER,930
2023-05-09,19,28,Dina MESHREF,EGY,920
2023-05-09,19,29,CHEN Szu-Yu,TPE,905
2023-05-09,19,30,Fu YU,POR,850
2023-05-09,19,31,Miyu NAGASAKI,JPN,850
2023-05-09,19,32,Yangzi LIU,AUS,809
2023-05-09,19,33,Suthasini SAWETTABUT,THA,795
2023-05-09,19,34,JEON Jihee,KOR,755
2023-05-09,19,35,Elizabeta SAMARA,ROU,700
2023-05-09,19,36,Hana GODA,EGY,655
2023-05-09,19,37,Bruna TAKAHASHI,BRA,640
2023-05-09,19,38,Minhyung JEE,AUS,603
2023-05-09,19,39,Manika BATRA,IND,590
2023-05-09,19,40,HE Zhuojia,CHN,568
2023-05-09,19,41,Haruna OJIO,JPN,555
2023-05-09,19,42,CHOI Hyojoo,KOR,550
2023-05-09,19,43,Sabine WINTER,GER,540
2023-05-09,19,44,Barbora BALAZOVA,SVK,530
2023-05-09,19,45,SUH Hyo Won,KOR,514
2023-05-09,19,46,Jieni SHAO,POR,490
2023-05-09,19,47,LIU Weishan,CHN,459
2023-05-09,19,48,Xia Lian NI,LUX,445
2023-05-09,19,49,LEE Zion,KOR,435
2023-05-09,19,50,CHEN Yi,CHN,425
2023-05-16,20,1,SUN Yingsha,CHN,9520
2023-05-16,20,2,WANG Manyu,CHN,7010
2023-05-16,20,3,CHEN Meng,CHN,5765
2023-05-16,20,4,WANG Yidi,CHN,5575
2023-05-16,20,5,CHEN Xingtong,CHN,3105
2023-05-16,20,6,QIAN Tianyi,CHN,2660
2023-05-16,20,7,Mima ITO,JPN,2465
2023-05-16,20,8,Hina HAYATA,JPN,2150
2023-05-16,20,9,ZHANG Rui,CHN,2025
2023-05-16,20,10,Ying HAN,GER,1795
2023-05-16,20,11,Adriana DIAZ,PUR,1690
2023-05-16,20,12,Sofia POLCANOVA,AUT,1640
2023-05-16,20,13,FAN Siqi,CHN,1635
2023-05-16,20,14,Nina MITTELHAM,GER,1430
2023-05-16,20,15,CHENG I-Ching,TPE,1400
2023-05-16,20,16,Jia Nan YUAN,FRA,1400
2023-05-16,20,17,Xiaoxin YANG,MON,1365
2023-05-16,20,18,Miyuu KIHARA,JPN,1325
2023-05-16,20,19,Miu HIRANO,JPN,1320
2023-05-16,20,20,DOO Hoi Kem,HKG,1280
2023-05-16,20,21,KUAI Man,CHN,1060
2023-05-16,20,22,JOO Cheonhui,KOR,1023
2023-05-16,20,23,Bernadette SZOCS,ROU,1020
2023-05-16,20,24,Lily ZHANG,USA,985
2023-05-16,20,25,Miwa HARIMOTO,JPN,960
2023-05-16,20,26,SHIN Yubin,KOR,945
2023-05-16,20,27,Xiaona SHAN,GER,930
2023-05-16,20,28,Dina MESHREF,EGY,920
2023-05-16,20,29,CHEN Szu-Yu,TPE,905
2023-05-16,20,30,Fu YU,POR,850
2023-05-16,20,31,Miyu NAGASAKI,JPN,850
2023-05-16,20,32,Yangzi LIU,AUS,809
2023-05-16,20,33,Suthasini SAWETTABUT,THA,795
2023-05-16,20,34,JEON Jihee,KOR,755
2023-05-16,20,35,Elizabeta SAMARA,ROU,700
2023-05-16,20,36,Hana GODA,EGY,655
2023-05-16,20,37,Bruna TAKAHASHI,BRA,640
2023-05-16,20,38,Minhyung JEE,AUS,603
2023-05-16,20,39,Manika BATRA,IND,590
2023-05-16,20,40,HE Zhuojia,CHN,568
2023-05-16,20,41,Haruna OJIO,JPN,555
2023-05-16,20,42,CHOI Hyojoo,KOR,550
2023-05-16,20,43,Sabine WINTER,GER,540
2023-05-16,20,44,Barbora BALAZOVA,SVK,530
2023-05-16,20,45,SUH Hyo Won,KOR,514
2023-05-16,20,46,Jieni SHAO,POR,490
2023-05-16,20,47,LIU Weishan,CHN,459
2023-05-16,20,48,Xia Lian NI,LUX,445
2023-05-16,20,49,LEE Zion,KOR,435
2023-05-16,20,50,CHEN Yi,CHN,425
2023-05-23,21,1,SUN Yingsha,CHN,7320
2023-05-23,21,2,WANG Manyu,CHN,5035
2023-05-23,21,3,WANG Yidi,CHN,4675
2023-05-23,21,4,CHEN Meng,CHN,4655
2023-05-23,21,5,CHEN Xingtong,CHN,2730
2023-05-23,21,6,QIAN Tianyi,CHN,2660
2023-05-23,21,7,Mima ITO,JPN,2290
2023-05-23,21,8,ZHANG Rui,CHN,2025
2023-05-23,21,9,Ying HAN,GER,1795
2023-05-23,21,10,Hina HAYATA,JPN,1645
2023-05-23,21,11,FAN Siqi,CHN,1635
2023-05-23,21,12,Sofia POLCANOVA,AUT,1595
2023-05-23,21,13,Adriana DIAZ,PUR,1520
2023-05-23,21,14,Nina MITTELHAM,GER,1430
2023-05-23,21,15,Xiaoxin YANG,MON,1365
2023-05-23,21,16,Miyuu KIHARA,JPN,1325
2023-05-23,21,17,CHENG I-Ching,TPE,1265
2023-05-23,21,18,Jia Nan YUAN,FRA,1260
2023-05-23,21,19,Miu HIRANO,JPN,1175
2023-05-23,21,20,KUAI Man,CHN,1060
2023-05-23,21,21,JOO Cheonhui,KOR,1023
2023-05-23,21,22,Lily ZHANG,USA,965
2023-05-23,21,23,Miwa HARIMOTO,JPN,960
2023-05-23,21,24,DOO Hoi Kem,HKG,960
2023-05-23,21,25,Xiaona SHAN,GER,930
2023-05-23,21,26,SHIN Yubin,KOR,920
2023-05-23,21,27,Bernadette SZOCS,ROU,900
2023-05-23,21,28,Fu YU,POR,850
2023-05-23,21,29,Miyu NAGASAKI,JPN,850
2023-05-23,21,30,CHEN Szu-Yu,TPE,850
2023-05-23,21,31,Dina MESHREF,EGY,845
2023-05-23,21,32,Yangzi LIU,AUS,724
2023-05-23,21,33,Elizabeta SAMARA,ROU,690
2023-05-23,21,34,Hana GODA,EGY,655
