date,week,rank,player_name,association,points
2021/3/16,11,6,ZHU Yuling,CHN,8558
2021/3/16,11,7,LIU Shiwen,CHN,8453
2021/3/16,11,8,CHENG I-Ching,TPE,8256
2021/3/16,11,9,Kasumi ISHIKAWA,JPN,7860
2021/3/16,11,10,FENG Tianwei,SGP,7830
2021/3/16,11,11,WANG Yidi,CHN,7725
2021/3/16,11,12,Miu HIRANO,JPN,7577
2021/3/16,11,13,CHEN Xingtong,CHN,7259
2021/3/16,11,14,JEON Jihee,KOR,6678
2021/3/16,11,15,DOO Hoi Kem,HKG,6552
2021/3/16,11,16,Adriana DIAZ,PUR,6287
2021/3/16,11,17,Sofia POLCANOVA,AUT,6272
2021/3/16,11,18,Hitomi SATO,JPN,6244
2021/3/16,11,19,Petrissa SOLJA,GER,5814
2021/3/16,11,20,SUH Hyowon,KOR,5806
2021/3/16,11,21,HE Zhuojia,CHN,5779
2021/3/16,11,22,Ying HAN,GER,5721
2021/3/16,11,23,Miyu KATO,JPN,5443
2021/3/16,11,24,QIAN Tianyi,CHN,5362
2021/3/16,11,25,Hina HAYATA,JPN,5212
2021/3/16,11,26,CHEN Szu-Yu,TPE,5148
2021/3/16,11,27,Bernadette SZOCS,ROU,5122
2021/3/16,11,28,Britt EERLAND,NED,4969
2021/3/16,11,29,SOO Wai Yam Minnie,HKG,4851
2021/3/16,11,30,Lily ZHANG,USA,4734
2021/3/16,11,31,Elizabeta SAMARA,ROU,4621
2021/3/16,11,32,Yue WU,USA,4536
2021/3/16,11,33,Margaryta PESOTSKA,UKR,4471
2021/3/16,11,34,Qian LI,POL,4424
2021/3/16,11,35,Dina MESHREF,EGY,4387
2021/3/16,11,36,Honoka HASHIMOTO,JPN,4326
2021/3/16,11,37,Saki SHIBATA,JPN,4305
2021/3/16,11,38,Mo ZHANG,CAN,4300
2021/3/16,11,39,Nina MITTELHAM,GER,4292
2021/3/16,11,40,Suthasini SAWETTABUT,THA,4247
2021/3/16,11,41,Xiaona SHAN,GER,4219
2021/3/16,11,42,GU Yuting,CHN,4190
2021/3/16,11,43,Xia Lian NI,LUX,4162
2021/3/16,11,44,Xiaoxin YANG,MON,4136
2021/3/16,11,45,LEE Ho Ching,HKG,4085
2021/3/16,11,46,Polina MIKHAILOVA,RUS,4062
2021/3/16,11,47,Bruna TAKAHASHI,BRA,4035
2021/3/16,11,48,YU Mengyu,SGP,4027
2021/3/16,11,49,Miyuu KIHARA,JPN,4016
2021/3/16,11,50,Matilda EKHOLM,SWE,3966
2021/3/23,12,1,CHEN Meng,CHN,13825
2021/3/23,12,2,Mima ITO,JPN,12081
2021/3/23,12,3,SUN Yingsha,CHN,11480
2021/3/23,12,4,WANG Manyu,CHN,10189
2021/3/23,12,5,DING Ning,CHN,9415
2021/3/23,12,6,ZHU Yuling,CHN,8558
2021/3/23,12,7,LIU Shiwen,CHN,8453
2021/3/23,12,8,CHENG I-Ching,TPE,8256
2021/3/23,12,9,Kasumi ISHIKAWA,JPN,7860
2021/3/23,12,10,FENG Tianwei,SGP,7830
2021/3/23,12,11,WANG Yidi,CHN,7725
2021/3/23,12,12,Miu HIRANO,JPN,7577
2021/3/23,12,13,CHEN Xingtong,CHN,7259
2021/3/23,12,14,JEON Jihee,KOR,6678
2021/3/23,12,15,DOO Hoi Kem,HKG,6552
2021/3/23,12,16,Adriana DIAZ,PUR,6287
2021/3/23,12,17,Sofia POLCANOVA,AUT,6272
2021/3/23,12,18,Hitomi SATO,JPN,6244
2021/3/23,12,19,Petrissa SOLJA,GER,5814
2021/3/23,12,20,SUH Hyowon,KOR,5806
2021/3/23,12,21,HE Zhuojia,CHN,5779
2021/3/23,12,22,Ying HAN,GER,5721
2021/3/23,12,23,Miyu KATO,JPN,5443
2021/3/23,12,24,QIAN Tianyi,CHN,5362
2021/3/23,12,25,Hina HAYATA,JPN,5212
2021/3/23,12,26,CHEN Szu-Yu,TPE,5148
2021/3/23,12,27,Bernadette SZOCS,ROU,5122
2021/3/23,12,28,Britt EERLAND,NED,4969
2021/3/23,12,29,SOO Wai Yam Minnie,HKG,4851
2021/3/23,12,30,Lily ZHANG,USA,4734
2021/3/23,12,31,Elizabeta SAMARA,ROU,4621
2021/3/23,12,32,Yue WU,USA,4536
2021/3/23,12,33,Margaryta PESOTSKA,UKR,4471
2021/3/23,12,34,Qian LI,POL,4424
2021/3/23,12,35,Dina MESHREF,EGY,4387
2021/3/23,12,36,Honoka HASHIMOTO,JPN,4326
2021/3/23,12,37,Saki SHIBATA,JPN,4305
2021/3/23,12,38,Mo ZHANG,CAN,4300
2021/3/23,12,39,Nina MITTELHAM,GER,4292
2021/3/23,12,40,Suthasini SAWETTABUT,THA,4247
2021/3/23,12,41,Xiaona SHAN,GER,4219
2021/3/23,12,42,GU Yuting,CHN,4190
2021/3/23,12,43,Xia Lian NI,LUX,4162
2021/3/23,12,44,Xiaoxin YANG,MON,4136
2021/3/23,12,45,LEE Ho Ching,HKG,4085
2021/3/23,12,46,Polina MIKHAILOVA,RUS,4062
2021/3/23,12,47,Bruna TAKAHASHI,BRA,4035
2021/3/23,12,48,YU Mengyu,SGP,4027
2021/3/23,12,49,Miyuu KIHARA,JPN,4016
2021/3/23,12,50,Matilda EKHOLM,SWE,3966
2021/3/30,13,1,CHEN Meng,CHN,11850
2021/3/30,13,2,Mima ITO,JPN,10498
2021/3/30,13,3,SUN Yingsha,CHN,9840
2021/3/30,13,4,WANG Manyu,CHN,8733
2021/3/30,13,5,DING Ning,CHN,8070
2021/3/30,13,6,ZHU Yuling,CHN,7335
2021/3/30,13,7,LIU Shiwen,CHN,7245
2021/3/30,13,8,CHENG I-Ching,TPE,7085
2021/3/30,13,9,FENG Tianwei,SGP,6772
2021/3/30,13,10,Kasumi ISHIKAWA,JPN,6750
2021/3/30,13,11,WANG Yidi,CHN,6621
2021/3/30,13,12,Miu HIRANO,JPN,6507
2021/3/30,13,13,CHEN Xingtong,CHN,6222
2021/3/30,13,14,JEON Jihee,KOR,5764
2021/3/30,13,15,DOO Hoi Kem,HKG,5616
2021/3/30,13,16,Adriana DIAZ,PUR,5404
2021/3/30,13,17,Sofia POLCANOVA,AUT,5376
2021/3/30,13,18,Hitomi SATO,JPN,5352
2021/3/30,13,19,SUH Hyowon,KOR,4989
2021/3/30,13,20,Petrissa SOLJA,GER,4983
2021/3/30,13,21,HE Zhuojia,CHN,4953
2021/3/30,13,22,Ying HAN,GER,4904
2021/3/30,13,23,Miyu KATO,JPN,4665
2021/3/30,13,24,QIAN Tianyi,CHN,4596
2021/3/30,13,25,Hina HAYATA,JPN,4522
2021/3/30,13,26,CHEN Szu-Yu,TPE,4421
2021/3/30,13,27,Bernadette SZOCS,ROU,4396
2021/3/30,13,28,Britt EERLAND,NED,4260
2021/3/30,13,29,SOO Wai Yam Minnie,HKG,4158
2021/3/30,13,30,Lily ZHANG,USA,4059
2021/3/30,13,31,Elizabeta SAMARA,ROU,3991
2021/3/30,13,32,Yue WU,USA,3888
2021/3/30,13,33,Margaryta PESOTSKA,UKR,3838
2021/3/30,13,34,Qian LI,POL,3792
2021/3/30,13,35,Dina MESHREF,EGY,3764
2021/3/30,13,36,Honoka HASHIMOTO,JPN,3708
2021/3/30,13,37,Saki SHIBATA,JPN,3690
2021/3/30,13,38,Mo ZHANG,CAN,3687
2021/3/30,13,39,Nina MITTELHAM,GER,3687
2021/3/30,13,40,Suthasini SAWETTABUT,THA,3651
2021/3/30,13,41,Xiaona SHAN,GER,3627
2021/3/30,13,42,GU Yuting,CHN,3591
2021/3/30,13,43,Xia Lian NI,LUX,3567
2021/3/30,13,44,Xiaoxin YANG,MON,3546
2021/3/30,13,45,LEE Ho Ching,HKG,3501
2021/3/30,13,46,Polina MIKHAILOVA,RUS,3483
2021/3/30,13,47,YU Mengyu,SGP,3477
2021/3/30,13,48,Bruna TAKAHASHI,BRA,3467
2021/3/30,13,49,Miyuu KIHARA,JPN,3463
2021/3/30,13,50,Matilda EKHOLM,SWE,3399
2021/4/6,14,1,CHEN Meng,CHN,11850
2021/4/6,14,2,Mima ITO,JPN,10498
2021/4/6,14,3,SUN Yingsha,CHN,9840
2021/4/6,14,4,WANG Manyu,CHN,8733
2021/4/6,14,5,DING Ning,CHN,8070
2021/4/6,14,6,ZHU Yuling,CHN,7335
2021/4/6,14,7,LIU Shiwen,CHN,7245
2021/4/6,14,8,CHENG I-Ching,TPE,7085
2021/4/6,14,9,FENG Tianwei,SGP,6772
2021/4/6,14,10,Kasumi ISHIKAWA,JPN,6750
2021/4/6,14,11,WANG Yidi,CHN,6621
2021/4/6,14,12,Miu HIRANO,JPN,6507
2021/4/6,14,13,CHEN Xingtong,CHN,6222
2021/4/6,14,14,JEON Jihee,KOR,5764
2021/4/6,14,15,DOO Hoi Kem,HKG,5616
2021/4/6,14,16,Adriana DIAZ,PUR,5404
2021/4/6,14,17,Sofia POLCANOVA,AUT,5376
2021/4/6,14,18,Hitomi SATO,JPN,5352
2021/4/6,14,19,SUH Hyowon,KOR,4989
2021/4/6,14,20,Petrissa SOLJA,GER,4983
2021/4/6,14,21,HE Zhuojia,CHN,4953
2021/4/6,14,22,Ying HAN,GER,4904
2021/4/6,14,23,Miyu KATO,JPN,4665
2021/4/6,14,24,QIAN Tianyi,CHN,4596
2021/4/6,14,25,Hina HAYATA,JPN,4522
2021/4/6,14,26,CHEN Szu-Yu,TPE,4421
2021/4/6,14,27,Bernadette SZOCS,ROU,4396
2021/4/6,14,28,Britt EERLAND,NED,4260
2021/4/6,14,29,SOO Wai Yam Minnie,HKG,4158
2021/4/6,14,30,Lily ZHANG,USA,4059
2021/4/6,14,31,Elizabeta SAMARA,ROU,3991
2021/4/6,14,32,Yue WU,USA,3888
2021/4/6,14,33,Margaryta PESOTSKA,UKR,3838
2021/4/6,14,34,Qian LI,POL,3792
2021/4/6,14,35,Dina MESHREF,EGY,3764
2021/4/6,14,36,Honoka HASHIMOTO,JPN,3708
2021/4/6,14,37,Saki SHIBATA,JPN,3690
2021/4/6,14,38,Mo ZHANG,CAN,3687
2021/4/6,14,39,Nina MITTELHAM,GER,3687
2021/4/6,14,40,Suthasini SAWETTABUT,THA,3651
2021/4/6,14,41,Xiaona SHAN,GER,3627
2021/4/6,14,42,GU Yuting,CHN,3591
2021/4/6,14,43,Xia Lian NI,LUX,3567
2021/4/6,14,44,Xiaoxin YANG,MON,3546
2021/4/6,14,45,LEE Ho Ching,HKG,3501
2021/4/6,14,46,Polina MIKHAILOVA,RUS,3483
2021/4/6,14,47,YU Mengyu,SGP,3477
2021/4/6,14,48,Bruna TAKAHASHI,BRA,3467
2021/4/6,14,49,Miyuu KIHARA,JPN,3463
2021/4/6,14,50,Matilda EKHOLM,SWE,3399
2021/4/13,15,1,CHEN Meng,CHN,11850
2021/4/13,15,2,Mima ITO,JPN,10498
2021/4/13,15,3,SUN Yingsha,CHN,9840
2021/4/13,15,4,WANG Manyu,CHN,8733
2021/4/13,15,5,DING Ning,CHN,8070
2021/4/13,15,6,ZHU Yuling,CHN,7335
2021/4/13,15,7,LIU Shiwen,CHN,7245
2021/4/13,15,8,CHENG I-Ching,TPE,7085
2021/4/13,15,9,FENG Tianwei,SGP,6772
2021/4/13,15,10,Kasumi ISHIKAWA,JPN,6750
2021/4/13,15,11,WANG Yidi,CHN,6621
2021/4/13,15,12,Miu HIRANO,JPN,6507
2021/4/13,15,13,CHEN Xingtong,CHN,6222
2021/4/13,15,14,JEON Jihee,KOR,5764
2021/4/13,15,15,DOO Hoi Kem,HKG,5616
2021/4/13,15,16,Adriana DIAZ,PUR,5404
2021/4/13,15,17,Sofia POLCANOVA,AUT,5376
2021/4/13,15,18,Hitomi SATO,JPN,5352
2021/4/13,15,19,SUH Hyowon,KOR,4989
2021/4/13,15,20,Petrissa SOLJA,GER,4983
2021/4/13,15,21,HE Zhuojia,CHN,4953
2021/4/13,15,22,Ying HAN,GER,4904
2021/4/13,15,23,Miyu KATO,JPN,4665
2021/4/13,15,24,QIAN Tianyi,CHN,4596
2021/4/13,15,25,Hina HAYATA,JPN,4522
2021/4/13,15,26,CHEN Szu-Yu,TPE,4421
2021/4/13,15,27,Bernadette SZOCS,ROU,4396
2021/4/13,15,28,Britt EERLAND,NED,4260
2021/4/13,15,29,SOO Wai Yam Minnie,HKG,4158
2021/4/13,15,30,Lily ZHANG,USA,4059
2021/4/13,15,31,Elizabeta SAMARA,ROU,3991
2021/4/13,15,32,Yue WU,USA,3888
2021/4/13,15,33,Margaryta PESOTSKA,UKR,3838
2021/4/13,15,34,Qian LI,POL,3792
2021/4/13,15,35,Dina MESHREF,EGY,3764
2021/4/13,15,36,Honoka HASHIMOTO,JPN,3708
2021/4/13,15,37,Saki SHIBATA,JPN,3690
2021/4/13,15,38,Mo ZHANG,CAN,3687
2021/4/13,15,39,Nina MITTELHAM,GER,3687
2021/4/13,15,40,Suthasini SAWETTABUT,THA,3651
2021/4/13,15,41,Xiaona SHAN,GER,3627
2021/4/13,15,42,GU Yuting,CHN,3591
2021/4/13,15,43,Xia Lian NI,LUX,3567
2021/4/13,15,44,Xiaoxin YANG,MON,3546
2021/4/13,15,45,LEE Ho Ching,HKG,3501
2021/4/13,15,46,Polina MIKHAILOVA,RUS,3483
2021/4/13,15,47,YU Mengyu,SGP,3477
2021/4/13,15,48,Bruna TAKAHASHI,BRA,3467
2021/4/13,15,49,Miyuu KIHARA,JPN,3463
2021/4/13,15,50,Matilda EKHOLM,SWE,3399
2021/4/20,16,1,CHEN Meng,CHN,11850
2021/4/20,16,2,Mima ITO,JPN,10498
2021/4/20,16,3,SUN Yingsha,CHN,9840
2021/4/20,16,4,WANG Manyu,CHN,8733
2021/4/20,16,5,DING Ning,CHN,8070
2021/4/20,16,6,ZHU Yuling,CHN,7335
2021/4/20,16,7,LIU Shiwen,CHN,7245
2021/4/20,16,8,CHENG I-Ching,TPE,7085
2021/4/20,16,9,FENG Tianwei,SGP,6772
2021/4/20,16,10,Kasumi ISHIKAWA,JPN,6750
2021/4/20,16,11,WANG Yidi,CHN,6621
2021/4/20,16,12,Miu HIRANO,JPN,6507
2021/4/20,16,13,CHEN Xingtong,CHN,6222
2021/4/20,16,14,JEON Jihee,KOR,5764
2021/4/20,16,15,DOO Hoi Kem,HKG,5616
2021/4/20,16,16,Adriana DIAZ,PUR,5404
2021/4/20,16,17,Sofia POLCANOVA,AUT,5376
2021/4/20,16,18,Hitomi SATO,JPN,5352
2021/4/20,16,19,SUH Hyowon,KOR,4989
2021/4/20,16,20,Petrissa SOLJA,GER,4983
2021/4/20,16,21,HE Zhuojia,CHN,4953
2021/4/20,16,22,Ying HAN,GER,4904
2021/4/20,16,23,Miyu KATO,JPN,4665
2021/4/20,16,24,QIAN Tianyi,CHN,4596
2021/4/20,16,25,Hina HAYATA,JPN,4522
2021/4/20,16,26,CHEN Szu-Yu,TPE,4421
2021/4/20,16,27,Bernadette SZOCS,ROU,4396
2021/4/20,16,28,Britt EERLAND,NED,4260
2021/4/20,16,29,SOO Wai Yam Minnie,HKG,4158
2021/4/20,16,30,Lily ZHANG,USA,4059
2021/4/20,16,31,Elizabeta SAMARA,ROU,3991
2021/4/20,16,32,Yue WU,USA,3888
2021/4/20,16,33,Margaryta PESOTSKA,UKR,3838
2021/4/20,16,34,Qian LI,POL,3792
2021/4/20,16,35,Dina MESHREF,EGY,3764
2021/4/20,16,36,Honoka HASHIMOTO,JPN,3708
2021/4/20,16,37,Saki SHIBATA,JPN,3690
2021/4/20,16,38,Mo ZHANG,CAN,3687
2021/4/20,16,39,Nina MITTELHAM,GER,3687
2021/4/20,16,40,Suthasini SAWETTABUT,THA,3651
2021/4/20,16,41,Xiaona SHAN,GER,3627
2021/4/20,16,42,GU Yuting,CHN,3591
2021/4/20,16,43,Xia Lian NI,LUX,3567
2021/4/20,16,44,Xiaoxin YANG,MON,3546
2021/4/20,16,45,LEE Ho Ching,HKG,3501
2021/4/20,16,46,Polina MIKHAILOVA,RUS,3483
2021/4/20,16,47,YU Mengyu,SGP,3477
2021/4/20,16,48,Bruna TAKAHASHI,BRA,3467
2021/4/20,16,49,Miyuu KIHARA,JPN,3463
2021/4/20,16,50,Matilda EKHOLM,SWE,3399
2021/4/27,17,1,CHEN Meng,CHN,11850
2021/4/27,17,2,Mima ITO,JPN,10498
2021/4/27,17,3,SUN Yingsha,CHN,9840
2021/4/27,17,4,WANG Manyu,CHN,8733
2021/4/27,17,5,DING Ning,CHN,8070
2021/4/27,17,6,ZHU Yuling,CHN,7335
2021/4/27,17,7,LIU Shiwen,CHN,7245
2021/4/27,17,8,CHENG I-Ching,TPE,7085
2021/4/27,17,9,FENG Tianwei,SGP,6772
2021/4/27,17,10,Kasumi ISHIKAWA,JPN,6750
2021/4/27,17,11,WANG Yidi,CHN,6621
2021/4/27,17,12,Miu HIRANO,JPN,6507
2021/4/27,17,13,CHEN Xingtong,CHN,6222
2021/4/27,17,14,JEON Jihee,KOR,5764
2021/4/27,17,15,DOO Hoi Kem,HKG,5616
2021/4/27,17,16,Adriana DIAZ,PUR,5404
2021/4/27,17,17,Sofia POLCANOVA,AUT,5376
2021/4/27,17,18,Hitomi SATO,JPN,5352
2021/4/27,17,19,SUH Hyowon,KOR,4989
2021/4/27,17,20,Petrissa SOLJA,GER,4983
2021/4/27,17,21,HE Zhuojia,CHN,4953
2021/4/27,17,22,Ying HAN,GER,4904
2021/4/27,17,23,Miyu KATO,JPN,4665
2021/4/27,17,24,QIAN Tianyi,CHN,4596
2021/4/27,17,25,Hina HAYATA,JPN,4522
2021/4/27,17,26,CHEN Szu-Yu,TPE,4421
2021/4/27,17,27,Bernadette SZOCS,ROU,4396
2021/4/27,17,28,Britt EERLAND,NED,4260
2021/4/27,17,29,SOO Wai Yam Minnie,HKG,4158
2021/4/27,17,30,Lily ZHANG,USA,4059
2021/4/27,17,31,Elizabeta SAMARA,ROU,3991
2021/4/27,17,32,Yue WU,USA,3888
2021/4/27,17,33,Margaryta PESOTSKA,UKR,3838
2021/4/27,17,34,Qian LI,POL,3792
2021/4/27,17,35,Dina MESHREF,EGY,3764
2021/4/27,17,36,Honoka HASHIMOTO,JPN,3708
2021/4/27,17,37,Saki SHIBATA,JPN,3690
2021/4/27,17,38,Mo ZHANG,CAN,3687
2021/4/27,17,39,Nina MITTELHAM,GER,3687
2021/4/27,17,40,Suthasini SAWETTABUT,THA,3651
2021/4/27,17,41,Xiaona SHAN,GER,3627
2021/4/27,17,42,GU Yuting,CHN,3591
2021/4/27,17,43,Xia Lian NI,LUX,3567
2021/4/27,17,44,Xiaoxin YANG,MON,3546
2021/4/27,17,45,LEE Ho Ching,HKG,3501
2021/4/27,17,46,Polina MIKHAILOVA,RUS,3483
2021/4/27,17,47,YU Mengyu,SGP,3477
2021/4/27,17,48,Bruna TAKAHASHI,BRA,3467
2021/4/27,17,49,Miyuu KIHARA,JPN,3463
2021/4/27,17,50,Matilda EKHOLM,SWE,3399
2021/5/4,18,1,CHEN Meng,CHN,11850
2021/5/4,18,2,Mima ITO,JPN,10498
2021/5/4,18,3,SUN Yingsha,CHN,9840
2021/5/4,18,4,WANG Manyu,CHN,8733
2021/5/4,18,5,DING Ning,CHN,8070
2021/5/4,18,6,ZHU Yuling,CHN,7335
2021/5/4,18,7,LIU Shiwen,CHN,7245
2021/5/4,18,8,CHENG I-Ching,TPE,7085
2021/5/4,18,9,FENG Tianwei,SGP,6772
2021/5/4,18,10,Kasumi ISHIKAWA,JPN,6750
2021/5/4,18,11,WANG Yidi,CHN,6621
2021/5/4,18,12,Miu HIRANO,JPN,6507
2021/5/4,18,13,CHEN Xingtong,CHN,6222
2021/5/4,18,14,JEON Jihee,KOR,5764
2021/5/4,18,15,DOO Hoi Kem,HKG,5616
2021/5/4,18,16,Adriana DIAZ,PUR,5404
2021/5/4,18,17,Sofia POLCANOVA,AUT,5376
2021/5/4,18,18,Hitomi SATO,JPN,5352
2021/5/4,18,19,SUH Hyowon,KOR,4989
2021/5/4,18,20,Petrissa SOLJA,GER,4983
2021/5/4,18,21,HE Zhuojia,CHN,4953
2021/5/4,18,22,Ying HAN,GER,4904
2021/5/4,18,23,Miyu KATO,JPN,4665
2021/5/4,18,24,QIAN Tianyi,CHN,4596
2021/5/4,18,25,Hina HAYATA,JPN,4522
2021/5/4,18,26,CHEN Szu-Yu,TPE,4421
2021/5/4,18,27,Bernadette SZOCS,ROU,4396
2021/5/4,18,28,Britt EERLAND,NED,4260
2021/5/4,18,29,SOO Wai Yam Minnie,HKG,4158
2021/5/4,18,30,Lily ZHANG,USA,4059
2021/5/4,18,31,Elizabeta SAMARA,ROU,3991
2021/5/4,18,32,Yue WU,USA,3888
2021/5/4,18,33,Margaryta PESOTSKA,UKR,3838
2021/5/4,18,34,Qian LI,POL,3792
2021/5/4,18,35,Dina MESHREF,EGY,3764
2021/5/4,18,36,Honoka HASHIMOTO,JPN,3708
2021/5/4,18,37,Saki SHIBATA,JPN,3690
2021/5/4,18,38,Mo ZHANG,CAN,3687
2021/5/4,18,39,Nina MITTELHAM,GER,3687
2021/5/4,18,40,Suthasini SAWETTABUT,THA,3651
2021/5/4,18,41,Xiaona SHAN,GER,3627
2021/5/4,18,42,GU Yuting,CHN,3591
2021/5/4,18,43,Xia Lian NI,LUX,3567
2021/5/4,18,44,Xiaoxin YANG,MON,3546
2021/5/4,18,45,LEE Ho Ching,HKG,3501
2021/5/4,18,46,Polina MIKHAILOVA,RUS,3483
2021/5/4,18,47,YU Mengyu,SGP,3477
2021/5/4,18,48,Bruna TAKAHASHI,BRA,3467
2021/5/4,18,49,Miyuu KIHARA,JPN,3463
2021/5/4,18,50,Matilda EKHOLM,SWE,3399
2021/5/11,19,1,CHEN Meng,CHN,11850
2021/5/11,19,2,Mima ITO,JPN,10498
2021/5/11,19,3,SUN Yingsha,CHN,9840
2021/5/11,19,4,WANG Manyu,CHN,8733
2021/5/11,19,5,DING Ning,CHN,8070
2021/5/11,19,6,ZHU Yuling,CHN,7335
2021/5/11,19,7,LIU Shiwen,CHN,7245
2021/5/11,19,8,CHENG I-Ching,TPE,7085
2021/5/11,19,9,FENG Tianwei,SGP,6772
2021/5/11,19,10,Kasumi ISHIKAWA,JPN,6750
2021/5/11,19,11,WANG Yidi,CHN,6621
2021/5/11,19,12,Miu HIRANO,JPN,6507
2021/5/11,19,13,CHEN Xingtong,CHN,6222
2021/5/11,19,14,JEON Jihee,KOR,5764
2021/5/11,19,15,DOO Hoi Kem,HKG,5616
2021/5/11,19,16,Adriana DIAZ,PUR,5404
2021/5/11,19,17,Sofia POLCANOVA,AUT,5376
2021/5/11,19,18,Hitomi SATO,JPN,5352
2021/5/11,19,19,SUH Hyowon,KOR,4989
2021/5/11,19,20,Petrissa SOLJA,GER,4983
2021/5/11,19,21,HE Zhuojia,CHN,4953
2021/5/11,19,22,Ying HAN,GER,4904
2021/5/11,19,23,Miyu KATO,JPN,4665
2021/5/11,19,24,QIAN Tianyi,CHN,4596
2021/5/11,19,25,Hina HAYATA,JPN,4522
2021/5/11,19,26,CHEN Szu-Yu,TPE,4421
2021/5/11,19,27,Bernadette SZOCS,ROU,4396
2021/5/11,19,28,Britt EERLAND,NED,4260
2021/5/11,19,29,SOO Wai Yam Minnie,HKG,4158
2021/5/11,19,30,Lily ZHANG,USA,4059
2021/5/11,19,31,Elizabeta SAMARA,ROU,3991
2021/5/11,19,32,Yue WU,USA,3888
2021/5/11,19,33,Margaryta PESOTSKA,UKR,3838
2021/5/11,19,34,Qian LI,POL,3792
2021/5/11,19,35,Dina MESHREF,EGY,3764
2021/5/11,19,36,Honoka HASHIMOTO,JPN,3708
2021/5/11,19,37,Saki SHIBATA,JPN,3690
2021/5/11,19,38,Mo ZHANG,CAN,3687
2021/5/11,19,39,Nina MITTELHAM,GER,3687
2021/5/11,19,40,Suthasini SAWETTABUT,THA,3651
2021/5/11,19,41,Xiaona SHAN,GER,3627
2021/5/11,19,42,GU Yuting,CHN,3591
2021/5/11,19,43,Xia Lian NI,LUX,3567
2021/5/11,19,44,Xiaoxin YANG,MON,3546
2021/5/11,19,45,LEE Ho Ching,HKG,3501
2021/5/11,19,46,Polina MIKHAILOVA,RUS,3483
2021/5/11,19,47,YU Mengyu,SGP,3477
2021/5/11,19,48,Bruna TAKAHASHI,BRA,3467
2021/5/11,19,49,Miyuu KIHARA,JPN,3463
2021/5/11,19,50,Matilda EKHOLM,SWE,3399
2021/5/18,20,1,CHEN Meng,CHN,11850
2021/5/18,20,2,Mima ITO,JPN,10498
2021/5/18,20,3,SUN Yingsha,CHN,9840
2021/5/18,20,4,WANG Manyu,CHN,8733
2021/5/18,20,5,DING Ning,CHN,8070
2021/5/18,20,6,ZHU Yuling,CHN,7335
2021/5/18,20,7,LIU Shiwen,CHN,7245
2021/5/18,20,8,CHENG I-Ching,TPE,7085
2021/5/18,20,9,FENG Tianwei,SGP,6772
2021/5/18,20,10,Kasumi ISHIKAWA,JPN,6750
2021/5/18,20,11,WANG Yidi,CHN,6621
2021/5/18,20,12,Miu HIRANO,JPN,6507
2021/5/18,20,13,CHEN Xingtong,CHN,6222
2021/5/18,20,14,JEON Jihee,KOR,5764
2021/5/18,20,15,DOO Hoi Kem,HKG,5616
2021/5/18,20,16,Adriana DIAZ,PUR,5404
2021/5/18,20,17,Sofia POLCANOVA,AUT,5376
2021/5/18,20,18,Hitomi SATO,JPN,5352
2021/5/18,20,19,SUH Hyowon,KOR,4989
2021/5/18,20,20,Petrissa SOLJA,GER,4983
2021/5/18,20,21,HE Zhuojia,CHN,4953
2021/5/18,20,22,Ying HAN,GER,4904
2021/5/18,20,23,Miyu KATO,JPN,4665
2021/5/18,20,24,QIAN Tianyi,CHN,4596
2021/5/18,20,25,Hina HAYATA,JPN,4522
2021/5/18,20,26,CHEN Szu-Yu,TPE,4421
2021/5/18,20,27,Bernadette SZOCS,ROU,4396
2021/5/18,20,28,Britt EERLAND,NED,4260
2021/5/18,20,29,SOO Wai Yam Minnie,HKG,4158
2021/5/18,20,30,Lily ZHANG,USA,4059
2021/5/18,20,31,Elizabeta SAMARA,ROU,3991
2021/5/18,20,32,Yue WU,USA,3888
2021/5/18,20,33,Margaryta PESOTSKA,UKR,3838
2021/5/18,20,34,Qian LI,POL,3792
2021/5/18,20,35,Dina MESHREF,EGY,3764
2021/5/18,20,36,Honoka HASHIMOTO,JPN,3708
2021/5/18,20,37,Saki SHIBATA,JPN,3690
2021/5/18,20,38,Mo ZHANG,CAN,3687
2021/5/18,20,39,Nina MITTELHAM,GER,3687
2021/5/18,20,40,Suthasini SAWETTABUT,THA,3651
2021/5/18,20,41,Xiaona SHAN,GER,3627
2021/5/18,20,42,GU Yuting,CHN,3591
2021/5/18,20,43,Xia Lian NI,LUX,3567
2021/5/18,20,44,Xiaoxin YANG,MON,3546
2021/5/18,20,45,LEE Ho Ching,HKG,3501
2021/5/18,20,46,Polina MIKHAILOVA,RUS,3483
2021/5/18,20,47,YU Mengyu,SGP,3477
2021/5/18,20,48,Bruna TAKAHASHI,BRA,3467
2021/5/18,20,49,Miyuu KIHARA,JPN,3463
2021/5/18,20,50,Matilda EKHOLM,SWE,3399
2021/5/25,21,1,CHEN Meng,CHN,11850
2021/5/25,21,2,Mima ITO,JPN,10498
2021/5/25,21,3,SUN Yingsha,CHN,9840
2021/5/25,21,4,WANG Manyu,CHN,8733
2021/5/25,21,5,DING Ning,CHN,8070
2021/5/25,21,6,ZHU Yuling,CHN,7335
2021/5/25,21,7,LIU Shiwen,CHN,7245
2021/5/25,21,8,CHENG I-Ching,TPE,7085
2021/5/25,21,9,FENG Tianwei,SGP,6772
2021/5/25,21,10,Kasumi ISHIKAWA,JPN,6750
2021/5/25,21,11,WANG Yidi,CHN,6621
